dim_age,dim_gender,dim_product_category,dim_season,dim_location,dim_item_purchased,meas_store_visits_per_month,meas_total_spending,dim_online_shopping,meas_membership_duration,meas_discount_usage,dim_preferred_payment_method,meas_days_since_last_purchase,meas_loyalty_points,meas_average_basket_size,meas_annual_income,meas_purchase_frequency,dim_preferred_product_category,meas_satisfaction_score,meas_cross_channel_shopping,dim_order_date
19.0,Female,Clothing,Fall,Texas,Blouse,15.0,4558.0,No,8.0,8.0,Credit Card,14.0,24.0,10.0,85443.0,8.0,Outerwear,1.46,False,20-12-2022
46.0,Female,Clothing,Summer,Nebraska,Shirt,2.0,6522.0,No,10.0,8.0,Cash,19.0,15.0,8.0,31470.0,1.0,Footwear,4.84,False,11-12-2022
21.0,Female,Accessories,Spring,Arkansas,Handbag,3.0,7328.0,No,12.0,5.0,Credit Card,11.0,42.0,1.0,117261.0,7.0,Footwear,2.3,True,05-10-2023
26.0,Female,Accessories,Fall,South Dakota,Scarf,3.0,4613.0,No,4.0,9.0,Mobile Wallet,25.0,36.0,5.0,44724.0,9.0,Accessories,1.09,False,03-12-2022
50.0,Female,Outerwear,Spring,Montana,Coat,20.0,1683.0,Yes,16.0,9.0,Debit Card,21.0,11.0,1.0,48420.0,7.0,Outerwear,3.88,True,22-11-2022
43.0,Female,Clothing,Fall,Florida,Hoodie,6.0,9518.0,No,14.0,3.0,Mobile Wallet,8.0,10.0,8.0,36891.0,1.0,Outerwear,4.78,True,30-09-2023
61.0,Female,Clothing,Summer,Virginia,Shorts,6.0,9925.0,Yes,3.0,3.0,Cash,15.0,95.0,4.0,105517.0,6.0,Clothing,1.78,False,28-05-2022
63.0,Female,Footwear,Winter,Louisiana,Sandals,17.0,5866.0,No,12.0,3.0,Mobile Wallet,23.0,72.0,4.0,101037.0,6.0,Accessories,4.88,True,22-09-2022
46.0,Female,Clothing,Fall,Louisiana,Shirt,17.0,156.0,No,3.0,9.0,Debit Card,21.0,77.0,6.0,36568.0,3.0,Clothing,1.41,False,30-03-2023
63.0,Female,Clothing,Fall,Louisiana,Hoodie,1.0,205.0,No,16.0,4.0,Cash,15.0,1.0,6.0,34701.0,2.0,Accessories,4.22,True,09-07-2023
23.0,Female,Clothing,Fall,Georgia,Socks,2.0,1565.0,No,8.0,8.0,Debit Card,26.0,67.0,10.0,85021.0,9.0,Clothing,4.93,False,19-09-2022
57.0,Female,Accessories,Fall,Iowa,Handbag,8.0,6709.0,No,18.0,7.0,Cash,6.0,34.0,8.0,80943.0,6.0,Accessories,2.87,False,28-06-2022
57.0,Female,Accessories,Summer,California,Jewelry,20.0,2775.0,No,24.0,7.0,Credit Card,25.0,37.0,4.0,112886.0,10.0,Clothing,3.03,False,22-08-2023
33.0,Female,Outerwear,Spring,Oregon,Coat,13.0,6334.0,Yes,7.0,5.0,Credit Card,15.0,66.0,2.0,111887.0,1.0,Footwear,2.92,False,25-09-2023
57.0,Female,Accessories,Winter,Maine,Sunglasses,19.0,1878.0,Yes,21.0,9.0,Debit Card,5.0,96.0,8.0,38116.0,1.0,Footwear,4.94,True,04-09-2023
55.0,Female,Accessories,Winter,Louisiana,Gloves,15.0,5170.0,Yes,1.0,6.0,Credit Card,28.0,16.0,10.0,89244.0,1.0,Clothing,1.38,False,15-02-2022
65.0,Female,Outerwear,Fall,Arkansas,Jacket,18.0,6996.0,Yes,19.0,4.0,Credit Card,25.0,85.0,8.0,41896.0,3.0,Clothing,2.06,False,01-12-2022
60.0,Female,Footwear,Summer,Maryland,Sandals,11.0,5474.0,No,4.0,4.0,Mobile Wallet,18.0,79.0,5.0,105526.0,2.0,Footwear,2.22,False,18-06-2023
52.0,Female,Clothing,Summer,Vermont,Pants,14.0,666.0,No,18.0,8.0,Debit Card,7.0,87.0,8.0,82941.0,10.0,Footwear,2.47,True,17-08-2022
34.0,Female,Outerwear,Fall,North Dakota,Jacket,12.0,8208.0,Yes,2.0,6.0,Debit Card,8.0,32.0,7.0,41529.0,3.0,Clothing,2.11,True,18-12-2023
33.0,Female,Clothing,Summer,Michigan,Sweater,3.0,3185.0,Yes,1.0,2.0,Mobile Wallet,5.0,44.0,7.0,69719.0,4.0,Outerwear,4.2,True,05-09-2022
58.0,Female,Clothing,Spring,Arkansas,T-shirt,15.0,4870.0,No,5.0,5.0,Credit Card,23.0,44.0,8.0,59746.0,5.0,Outerwear,4.97,False,05-07-2022
35.0,Female,Footwear,Spring,Kentucky,Boots,19.0,9652.0,Yes,21.0,6.0,Debit Card,18.0,60.0,10.0,104487.0,7.0,Accessories,1.86,False,01-10-2023
68.0,Female,Footwear,Spring,Indiana,Shoes,1.0,8344.0,Yes,3.0,8.0,Cash,11.0,43.0,6.0,88653.0,7.0,Clothing,3.13,False,23-08-2022
58.0,Female,Clothing,Fall,Minnesota,Skirt,11.0,4145.0,No,15.0,1.0,Mobile Wallet,30.0,14.0,6.0,31424.0,2.0,Accessories,3.62,True,19-03-2022
34.0,Female,Outerwear,Spring,Louisiana,Coat,3.0,7041.0,Yes,20.0,3.0,Cash,18.0,39.0,3.0,49728.0,10.0,Outerwear,4.33,False,14-10-2022
47.0,Female,Clothing,Fall,Kentucky,Blouse,13.0,9441.0,Yes,20.0,5.0,Credit Card,24.0,12.0,9.0,59515.0,4.0,Outerwear,1.2,False,06-04-2023
35.0,Female,Accessories,Winter,Georgia,Sunglasses,18.0,6338.0,Yes,1.0,6.0,Mobile Wallet,2.0,5.0,5.0,113680.0,9.0,Footwear,4.04,True,06-11-2023
34.0,Female,Accessories,Summer,Alaska,Gloves,10.0,9797.0,Yes,8.0,10.0,Debit Card,5.0,30.0,6.0,69166.0,7.0,Outerwear,4.51,True,25-08-2023
36.0,Female,Accessories,Winter,Mississippi,Sunglasses,15.0,6485.0,No,9.0,10.0,Cash,3.0,49.0,3.0,88126.0,1.0,Outerwear,1.16,True,19-06-2023
23.0,Female,Footwear,Winter,Kansas,Sneakers,7.0,7614.0,Yes,6.0,5.0,Credit Card,22.0,67.0,2.0,101760.0,6.0,Clothing,3.32,False,26-07-2022
68.0,Female,Clothing,Summer,Arizona,Hoodie,10.0,3102.0,No,16.0,1.0,Cash,16.0,91.0,8.0,73062.0,4.0,Clothing,4.16,False,23-12-2023
23.0,Female,Footwear,Spring,Maine,Boots,1.0,730.0,Yes,12.0,8.0,Debit Card,11.0,14.0,5.0,82527.0,3.0,Outerwear,2.3,True,23-11-2023
57.0,Female,Accessories,Spring,Texas,Handbag,14.0,1056.0,Yes,19.0,7.0,Debit Card,8.0,25.0,6.0,72778.0,8.0,Outerwear,3.31,True,12-03-2023
21.0,Female,Clothing,Winter,Virginia,Shirt,7.0,3593.0,Yes,12.0,8.0,Credit Card,27.0,68.0,5.0,108417.0,2.0,Clothing,2.02,False,01-08-2022
45.0,Female,Clothing,Winter,North Dakota,Sweater,5.0,3349.0,Yes,5.0,10.0,Debit Card,24.0,100.0,8.0,33164.0,1.0,Footwear,2.35,False,29-06-2022
37.0,Female,Clothing,Fall,West Virginia,Shorts,17.0,2282.0,Yes,16.0,10.0,Mobile Wallet,7.0,0.0,6.0,40990.0,1.0,Footwear,4.4,True,01-04-2022
18.0,Female,Accessories,Winter,North Carolina,Belt,3.0,8012.0,Yes,24.0,9.0,Mobile Wallet,19.0,13.0,8.0,60656.0,5.0,Footwear,2.79,True,15-09-2022
55.0,Female,Clothing,Spring,Georgia,Blouse,7.0,7985.0,Yes,16.0,3.0,Debit Card,22.0,7.0,10.0,33335.0,8.0,Footwear,1.4,False,03-11-2022
52.0,Female,Clothing,Fall,New Mexico,T-shirt,7.0,1533.0,No,22.0,8.0,Mobile Wallet,13.0,35.0,3.0,88506.0,9.0,Clothing,1.54,True,09-06-2022
49.0,Female,Accessories,Fall,North Carolina,Belt,20.0,2192.0,Yes,2.0,1.0,Credit Card,13.0,65.0,5.0,90425.0,5.0,Outerwear,4.32,True,02-11-2023
56.0,Female,Clothing,Fall,Alabama,Socks,11.0,8991.0,No,5.0,2.0,Credit Card,9.0,7.0,3.0,63713.0,4.0,Clothing,3.16,False,12-05-2022
27.0,Female,Accessories,Winter,Connecticut,Belt,12.0,506.0,Yes,16.0,2.0,Cash,8.0,35.0,2.0,57912.0,1.0,Outerwear,4.18,True,19-11-2022
22.0,Female,Accessories,Fall,Montana,Handbag,6.0,4518.0,Yes,3.0,6.0,Cash,8.0,93.0,8.0,51580.0,3.0,Outerwear,1.22,True,16-05-2022
18.0,Female,Clothing,Winter,Montana,Shirt,9.0,1048.0,Yes,22.0,3.0,Mobile Wallet,1.0,43.0,6.0,117166.0,1.0,Clothing,3.65,False,02-12-2022
21.0,Female,Accessories,Fall,Maine,Belt,1.0,5169.0,No,14.0,1.0,Debit Card,27.0,91.0,5.0,95999.0,9.0,Outerwear,3.59,True,13-09-2022
30.0,Female,Accessories,Winter,Mississippi,Jewelry,8.0,8116.0,Yes,12.0,3.0,Mobile Wallet,10.0,16.0,10.0,73136.0,5.0,Clothing,4.8,True,03-11-2022
62.0,Female,Accessories,Winter,Louisiana,Hat,19.0,403.0,No,15.0,9.0,Cash,16.0,79.0,5.0,115237.0,3.0,Footwear,4.69,True,23-10-2022
28.0,Female,Accessories,Fall,Nebraska,Backpack,1.0,7553.0,Yes,5.0,9.0,Debit Card,15.0,96.0,4.0,74155.0,3.0,Accessories,3.57,False,30-03-2022
66.0,Female,Clothing,Winter,Massachusetts,Dress,3.0,7965.0,Yes,10.0,10.0,Cash,18.0,81.0,6.0,39110.0,5.0,Outerwear,1.84,True,16-12-2022
66.0,Female,Footwear,Winter,Wisconsin,Shoes,11.0,5515.0,Yes,4.0,3.0,Cash,10.0,44.0,9.0,41063.0,2.0,Clothing,2.45,True,26-05-2022
49.0,Female,Clothing,Summer,Nebraska,Pants,6.0,2299.0,Yes,17.0,10.0,Cash,27.0,83.0,1.0,114592.0,4.0,Outerwear,1.48,False,27-05-2023
40.0,Female,Clothing,Winter,Arizona,Dress,16.0,4846.0,No,8.0,6.0,Credit Card,19.0,58.0,5.0,94147.0,3.0,Outerwear,4.73,False,21-11-2022
49.0,Female,Outerwear,Spring,Hawaii,Jacket,8.0,7997.0,Yes,3.0,7.0,Cash,16.0,47.0,6.0,108659.0,2.0,Footwear,2.89,True,06-03-2022
19.0,Female,Clothing,Winter,Georgia,Shirt,2.0,2638.0,No,22.0,9.0,Cash,2.0,75.0,8.0,83067.0,4.0,Outerwear,3.75,False,25-02-2022
24.0,Female,Clothing,Fall,Oregon,Dress,4.0,5301.0,Yes,17.0,5.0,Cash,22.0,59.0,10.0,51965.0,7.0,Accessories,4.65,False,11-11-2023
31.0,Female,Clothing,Spring,Montana,Jeans,2.0,7173.0,No,14.0,2.0,Debit Card,28.0,41.0,4.0,85537.0,7.0,Clothing,3.51,False,27-10-2023
35.0,Female,Clothing,Fall,Georgia,T-shirt,9.0,5250.0,No,10.0,5.0,Debit Card,26.0,74.0,8.0,54679.0,8.0,Footwear,2.0,False,27-06-2023
65.0,Female,Accessories,Spring,Rhode Island,Sunglasses,3.0,1788.0,No,15.0,4.0,Cash,2.0,47.0,9.0,119414.0,6.0,Footwear,4.15,True,05-07-2023
68.0,Female,Accessories,Spring,Tennessee,Jewelry,6.0,1252.0,No,15.0,6.0,Credit Card,4.0,48.0,3.0,98463.0,8.0,Outerwear,3.23,False,10-06-2023
57.0,Female,Clothing,Fall,Missouri,Socks,12.0,4349.0,Yes,19.0,7.0,Debit Card,16.0,41.0,8.0,61998.0,5.0,Outerwear,2.96,True,02-04-2023
69.0,Female,Clothing,Summer,Washington,Skirt,9.0,2927.0,No,1.0,7.0,Credit Card,13.0,65.0,7.0,33335.0,4.0,Outerwear,4.98,True,02-03-2022
45.0,Female,Clothing,Winter,Oklahoma,Pants,3.0,8675.0,No,6.0,1.0,Mobile Wallet,22.0,39.0,2.0,116690.0,3.0,Footwear,2.25,True,17-03-2022
35.0,Female,Clothing,Fall,Connecticut,Socks,12.0,909.0,Yes,21.0,2.0,Credit Card,18.0,17.0,2.0,113995.0,6.0,Accessories,4.72,True,23-05-2023
36.0,Female,Footwear,Spring,Arkansas,Sandals,4.0,2521.0,No,21.0,9.0,Debit Card,13.0,60.0,10.0,107790.0,10.0,Accessories,3.6,False,12-09-2023
55.0,Female,Accessories,Fall,Missouri,Belt,20.0,9384.0,Yes,21.0,1.0,Debit Card,28.0,17.0,4.0,91205.0,4.0,Outerwear,1.34,True,25-03-2022
66.0,Female,Footwear,Spring,Washington,Sandals,9.0,3483.0,No,16.0,7.0,Debit Card,11.0,67.0,8.0,63156.0,9.0,Accessories,2.67,True,16-05-2023
57.0,Female,Clothing,Spring,Idaho,Shorts,2.0,7542.0,Yes,2.0,9.0,Debit Card,1.0,95.0,3.0,76675.0,2.0,Clothing,2.83,False,09-11-2022
18.0,Female,Accessories,Fall,Montana,Handbag,19.0,1610.0,No,23.0,10.0,Debit Card,7.0,76.0,4.0,56247.0,7.0,Clothing,1.3,True,04-12-2023
31.0,Female,Outerwear,Summer,Montana,Jacket,19.0,4646.0,No,14.0,2.0,Cash,16.0,9.0,7.0,80545.0,1.0,Clothing,3.67,False,14-09-2022
50.0,Female,Accessories,Fall,Georgia,Sunglasses,17.0,391.0,Yes,16.0,3.0,Credit Card,29.0,92.0,8.0,38554.0,4.0,Outerwear,4.96,False,29-03-2022
50.0,Female,Footwear,Winter,Mississippi,Sneakers,16.0,7258.0,Yes,23.0,8.0,Debit Card,4.0,21.0,6.0,50081.0,10.0,Accessories,4.22,False,08-08-2022
61.0,Female,Clothing,Spring,Hawaii,Sweater,16.0,9711.0,Yes,17.0,3.0,Credit Card,21.0,44.0,5.0,55388.0,1.0,Footwear,2.51,False,22-06-2022
52.0,Female,Clothing,Fall,Ohio,Skirt,8.0,7692.0,No,24.0,4.0,Credit Card,27.0,19.0,7.0,89093.0,3.0,Clothing,4.66,False,11-11-2023
38.0,Female,Accessories,Winter,Virginia,Jewelry,7.0,8401.0,No,22.0,7.0,Credit Card,25.0,38.0,8.0,83564.0,10.0,Outerwear,4.61,False,06-10-2023
67.0,Female,Clothing,Winter,Texas,Blouse,4.0,5676.0,Yes,17.0,10.0,Credit Card,5.0,24.0,5.0,71112.0,1.0,Footwear,2.41,True,06-08-2022
42.0,Female,Clothing,Winter,Vermont,Blouse,5.0,2430.0,Yes,8.0,1.0,Credit Card,13.0,75.0,7.0,34485.0,5.0,Clothing,1.45,False,29-06-2022
25.0,Female,Footwear,Summer,Kansas,Boots,1.0,3546.0,Yes,7.0,6.0,Mobile Wallet,26.0,67.0,5.0,51227.0,3.0,Outerwear,1.2,True,12-06-2023
41.0,Female,Clothing,Fall,California,Jeans,2.0,7309.0,Yes,18.0,9.0,Debit Card,22.0,66.0,7.0,44969.0,5.0,Accessories,4.51,False,20-07-2022
62.0,Female,Clothing,Winter,Mississippi,Hoodie,2.0,5263.0,Yes,5.0,4.0,Mobile Wallet,6.0,91.0,9.0,63669.0,5.0,Clothing,4.42,True,29-12-2022
19.0,Female,Clothing,Fall,Iowa,Sweater,14.0,908.0,No,12.0,6.0,Mobile Wallet,10.0,3.0,5.0,46643.0,9.0,Accessories,3.13,True,03-01-2023
63.0,Female,Accessories,Winter,Virginia,Gloves,15.0,5308.0,No,9.0,9.0,Credit Card,6.0,59.0,10.0,93475.0,5.0,Outerwear,4.78,True,09-05-2023
43.0,Female,Footwear,Summer,Maryland,Sneakers,12.0,1564.0,No,7.0,7.0,Mobile Wallet,30.0,8.0,1.0,72807.0,7.0,Accessories,4.58,True,20-08-2023
68.0,Female,Accessories,Spring,Missouri,Sunglasses,12.0,1112.0,Yes,15.0,3.0,Mobile Wallet,13.0,91.0,8.0,118929.0,7.0,Accessories,3.99,True,19-09-2023
24.0,Female,Accessories,Winter,Wisconsin,Belt,17.0,3462.0,No,20.0,9.0,Credit Card,18.0,62.0,9.0,118652.0,8.0,Accessories,3.37,False,10-09-2022
27.0,Female,Clothing,Spring,Maine,Sweater,1.0,711.0,No,3.0,4.0,Credit Card,7.0,79.0,5.0,58796.0,5.0,Accessories,3.12,True,26-12-2023
61.0,Female,Accessories,Winter,Pennsylvania,Gloves,11.0,7413.0,No,14.0,9.0,Cash,5.0,15.0,8.0,88000.0,9.0,Clothing,3.44,True,09-10-2022
59.0,Female,Accessories,Winter,Maine,Handbag,7.0,1881.0,Yes,24.0,5.0,Credit Card,24.0,36.0,1.0,50946.0,3.0,Footwear,2.88,False,24-01-2023
67.0,Female,Clothing,Spring,Missouri,Socks,17.0,5411.0,No,8.0,5.0,Debit Card,1.0,11.0,6.0,112086.0,7.0,Clothing,1.17,False,24-02-2022
46.0,Female,Clothing,Fall,Vermont,Pants,6.0,358.0,No,7.0,10.0,Mobile Wallet,29.0,29.0,9.0,88273.0,2.0,Footwear,3.81,False,01-03-2022
65.0,Female,Accessories,Fall,Wisconsin,Scarf,5.0,4405.0,No,20.0,1.0,Cash,1.0,64.0,4.0,100066.0,2.0,Clothing,3.26,True,19-09-2022
63.0,Female,Outerwear,Spring,New Jersey,Coat,7.0,2681.0,Yes,23.0,2.0,Debit Card,28.0,39.0,2.0,84882.0,3.0,Accessories,3.55,False,20-08-2023
57.0,Female,Outerwear,Fall,New Mexico,Jacket,15.0,7001.0,No,13.0,7.0,Credit Card,16.0,100.0,10.0,96588.0,2.0,Outerwear,3.72,True,16-09-2023
40.0,Female,Clothing,Fall,Colorado,Hoodie,18.0,2380.0,No,11.0,8.0,Cash,15.0,13.0,1.0,77564.0,4.0,Footwear,2.54,False,10-04-2023
36.0,Female,Footwear,Winter,California,Boots,9.0,4438.0,Yes,13.0,7.0,Debit Card,21.0,70.0,7.0,75252.0,7.0,Clothing,1.39,True,22-12-2023
67.0,Female,Clothing,Summer,Arizona,Socks,1.0,1529.0,Yes,7.0,6.0,Mobile Wallet,18.0,25.0,10.0,40446.0,5.0,Outerwear,2.4,False,19-02-2023
61.0,Female,Accessories,Winter,Indiana,Jewelry,7.0,2819.0,Yes,22.0,7.0,Debit Card,20.0,59.0,4.0,113323.0,7.0,Accessories,3.28,False,24-02-2023
64.0,Female,Footwear,Fall,Arkansas,Shoes,17.0,5326.0,Yes,1.0,10.0,Credit Card,2.0,78.0,9.0,82692.0,7.0,Accessories,4.45,False,18-11-2022
30.0,Female,Clothing,Summer,Nevada,Socks,19.0,4499.0,Yes,6.0,5.0,Credit Card,1.0,72.0,1.0,109489.0,4.0,Accessories,2.89,True,26-07-2022
53.0,Female,Clothing,Winter,Rhode Island,Pants,20.0,7176.0,Yes,24.0,8.0,Debit Card,3.0,44.0,7.0,87027.0,1.0,Clothing,1.99,True,24-05-2023
27.0,Female,Footwear,Winter,Wyoming,Sneakers,6.0,5968.0,No,1.0,2.0,Cash,11.0,50.0,1.0,31722.0,3.0,Footwear,3.0,True,12-12-2022
27.0,Female,Accessories,Winter,Texas,Sunglasses,17.0,7593.0,No,3.0,1.0,Debit Card,12.0,18.0,7.0,76220.0,3.0,Clothing,1.14,True,12-08-2023
53.0,Female,Clothing,Spring,Washington,Skirt,4.0,7249.0,Yes,14.0,1.0,Credit Card,18.0,30.0,5.0,113579.0,2.0,Clothing,2.51,True,26-04-2022
34.0,Female,Outerwear,Summer,Rhode Island,Coat,3.0,822.0,No,21.0,8.0,Credit Card,9.0,99.0,5.0,31198.0,3.0,Outerwear,3.49,False,03-02-2023
39.0,Female,Clothing,Winter,Illinois,Hoodie,15.0,2197.0,Yes,14.0,4.0,Cash,26.0,45.0,5.0,63028.0,6.0,Outerwear,2.81,True,28-07-2022
44.0,Female,Accessories,Fall,Oregon,Sunglasses,6.0,5170.0,No,1.0,6.0,Cash,28.0,86.0,2.0,98693.0,1.0,Outerwear,2.16,True,20-04-2023
37.0,Female,Clothing,Fall,Florida,Skirt,12.0,2851.0,No,3.0,3.0,Cash,20.0,69.0,6.0,48810.0,6.0,Accessories,3.6,True,04-08-2022
57.0,Female,Outerwear,Summer,Kansas,Coat,13.0,1119.0,No,12.0,4.0,Debit Card,10.0,81.0,6.0,49321.0,10.0,Clothing,4.62,False,03-02-2023
38.0,Female,Accessories,Fall,North Dakota,Handbag,18.0,3216.0,No,6.0,1.0,Debit Card,2.0,75.0,6.0,79501.0,6.0,Footwear,1.31,False,23-09-2023
21.0,Female,Clothing,Winter,New Hampshire,T-shirt,12.0,9070.0,No,6.0,7.0,Mobile Wallet,20.0,6.0,4.0,115977.0,7.0,Clothing,3.66,True,22-11-2023
45.0,Female,Accessories,Fall,Texas,Sunglasses,19.0,2749.0,No,10.0,10.0,Debit Card,2.0,76.0,7.0,49243.0,10.0,Accessories,3.68,True,04-04-2022
68.0,Female,Clothing,Spring,Montana,Shirt,20.0,8941.0,No,2.0,4.0,Cash,9.0,58.0,1.0,49014.0,9.0,Outerwear,2.27,False,28-03-2022
37.0,Female,Clothing,Winter,Delaware,Hoodie,3.0,8076.0,Yes,5.0,2.0,Cash,18.0,100.0,3.0,62122.0,5.0,Footwear,4.81,True,01-03-2023
53.0,Female,Clothing,Fall,New Hampshire,Blouse,16.0,727.0,Yes,2.0,2.0,Debit Card,3.0,87.0,4.0,72520.0,7.0,Footwear,4.33,False,22-08-2022
57.0,Female,Footwear,Spring,Minnesota,Sneakers,1.0,7456.0,Yes,22.0,6.0,Cash,16.0,92.0,1.0,115614.0,6.0,Accessories,3.78,True,14-01-2022
28.0,Female,Accessories,Fall,Alaska,Scarf,14.0,407.0,No,11.0,2.0,Debit Card,2.0,56.0,4.0,49937.0,1.0,Footwear,1.45,True,08-05-2023
37.0,Female,Accessories,Spring,Connecticut,Jewelry,9.0,4877.0,No,18.0,8.0,Mobile Wallet,12.0,81.0,9.0,58869.0,7.0,Clothing,3.97,False,17-11-2022
54.0,Female,Clothing,Fall,Connecticut,Pants,10.0,9868.0,No,24.0,3.0,Mobile Wallet,20.0,99.0,4.0,40584.0,2.0,Footwear,1.24,True,09-12-2022
49.0,Female,Footwear,Summer,Kansas,Sneakers,7.0,302.0,No,5.0,3.0,Cash,29.0,97.0,2.0,72289.0,3.0,Outerwear,4.83,True,10-03-2023
62.0,Female,Footwear,Winter,Nevada,Shoes,6.0,9306.0,No,9.0,2.0,Credit Card,1.0,4.0,2.0,66751.0,3.0,Outerwear,4.36,True,18-04-2023
45.0,Female,Clothing,Spring,Massachusetts,T-shirt,17.0,7319.0,Yes,10.0,1.0,Credit Card,8.0,6.0,3.0,48519.0,10.0,Clothing,1.97,True,04-01-2022
45.0,Female,Accessories,Fall,Indiana,Belt,9.0,9929.0,No,5.0,3.0,Credit Card,29.0,35.0,4.0,94817.0,1.0,Accessories,1.89,False,08-02-2022
49.0,Female,Accessories,Winter,Washington,Jewelry,2.0,9054.0,Yes,23.0,4.0,Cash,9.0,54.0,3.0,44057.0,4.0,Outerwear,2.96,True,28-03-2022
27.0,Female,Accessories,Summer,Kansas,Belt,7.0,4795.0,No,12.0,5.0,Credit Card,2.0,96.0,10.0,57072.0,7.0,Clothing,4.04,True,04-03-2022
63.0,Female,Accessories,Fall,South Carolina,Belt,8.0,8453.0,No,16.0,10.0,Mobile Wallet,1.0,37.0,7.0,113270.0,5.0,Clothing,1.95,False,07-09-2023
61.0,Female,Clothing,Summer,Vermont,T-shirt,13.0,6495.0,Yes,11.0,4.0,Debit Card,19.0,3.0,6.0,35171.0,10.0,Outerwear,4.69,False,01-04-2022
25.0,Female,Footwear,Fall,Wyoming,Sneakers,12.0,3224.0,Yes,9.0,1.0,Cash,24.0,31.0,2.0,116925.0,7.0,Clothing,1.54,False,21-05-2022
33.0,Female,Accessories,Fall,Colorado,Sunglasses,8.0,1334.0,Yes,23.0,5.0,Credit Card,8.0,81.0,8.0,36328.0,6.0,Outerwear,3.83,False,05-09-2023
56.0,Female,Footwear,Fall,West Virginia,Sandals,16.0,9922.0,No,13.0,1.0,Credit Card,23.0,73.0,4.0,47406.0,1.0,Accessories,3.79,True,12-10-2023
50.0,Female,Accessories,Summer,Connecticut,Handbag,4.0,4225.0,Yes,13.0,2.0,Cash,28.0,58.0,6.0,115368.0,5.0,Accessories,3.64,False,01-03-2023
45.0,Female,Clothing,Fall,Oregon,Socks,2.0,1584.0,No,16.0,4.0,Debit Card,8.0,72.0,9.0,91953.0,8.0,Footwear,4.79,True,21-11-2022
45.0,Female,Clothing,Summer,Idaho,Hoodie,5.0,6437.0,No,10.0,4.0,Credit Card,9.0,20.0,9.0,36136.0,8.0,Footwear,3.07,False,14-04-2023
65.0,Female,Clothing,Fall,Arkansas,Sweater,16.0,7503.0,No,18.0,2.0,Mobile Wallet,27.0,54.0,2.0,94355.0,1.0,Outerwear,4.97,False,17-02-2023
63.0,Female,Clothing,Fall,Kansas,Pants,4.0,5356.0,No,9.0,3.0,Mobile Wallet,1.0,75.0,9.0,49422.0,1.0,Outerwear,2.92,False,22-01-2022
70.0,Female,Footwear,Summer,Michigan,Sneakers,9.0,3011.0,Yes,18.0,5.0,Mobile Wallet,12.0,91.0,8.0,46362.0,1.0,Clothing,2.9,True,15-06-2022
53.0,Female,Accessories,Summer,Arkansas,Gloves,7.0,3274.0,Yes,21.0,10.0,Credit Card,17.0,1.0,1.0,114118.0,10.0,Clothing,1.96,False,12-02-2022
22.0,Female,Clothing,Summer,Pennsylvania,T-shirt,18.0,9367.0,Yes,15.0,3.0,Mobile Wallet,25.0,5.0,10.0,118970.0,8.0,Accessories,1.98,True,06-02-2023
26.0,Female,Accessories,Summer,Virginia,Backpack,9.0,5460.0,No,13.0,3.0,Cash,10.0,29.0,9.0,62680.0,4.0,Clothing,3.84,False,24-01-2023
23.0,Female,Outerwear,Spring,Minnesota,Coat,12.0,8435.0,Yes,10.0,9.0,Debit Card,27.0,94.0,9.0,50881.0,7.0,Accessories,2.91,False,14-02-2022
25.0,Female,Outerwear,Winter,Nevada,Coat,12.0,6233.0,Yes,8.0,7.0,Credit Card,21.0,56.0,7.0,81653.0,8.0,Clothing,4.57,True,16-03-2022
69.0,Female,Footwear,Spring,Montana,Sandals,16.0,3276.0,No,15.0,6.0,Cash,30.0,100.0,1.0,93742.0,5.0,Clothing,4.29,False,21-08-2023
36.0,Female,Accessories,Fall,Nebraska,Backpack,13.0,6145.0,Yes,12.0,8.0,Credit Card,14.0,53.0,5.0,84221.0,3.0,Clothing,2.22,False,29-03-2023
21.0,Female,Clothing,Winter,Indiana,Sweater,1.0,1490.0,No,22.0,6.0,Mobile Wallet,5.0,90.0,4.0,41183.0,6.0,Footwear,2.41,True,27-09-2022
57.0,Female,Clothing,Fall,New Jersey,Shorts,1.0,8093.0,No,14.0,6.0,Mobile Wallet,12.0,63.0,7.0,61283.0,6.0,Accessories,3.09,False,17-10-2022
60.0,Female,Accessories,Winter,Wisconsin,Sunglasses,17.0,5475.0,Yes,23.0,7.0,Cash,9.0,41.0,5.0,53114.0,4.0,Footwear,4.88,False,07-07-2022
44.0,Female,Clothing,Fall,Minnesota,Shirt,6.0,6380.0,No,2.0,4.0,Mobile Wallet,9.0,27.0,6.0,62165.0,6.0,Clothing,1.97,True,19-03-2022
31.0,Female,Footwear,Spring,New Jersey,Shoes,4.0,7199.0,Yes,17.0,1.0,Credit Card,28.0,28.0,6.0,64229.0,3.0,Accessories,3.27,False,20-02-2023
57.0,Female,Accessories,Fall,Oklahoma,Hat,13.0,1761.0,Yes,23.0,4.0,Credit Card,9.0,51.0,8.0,37043.0,4.0,Clothing,3.84,True,08-07-2023
39.0,Female,Accessories,Summer,Wisconsin,Scarf,12.0,3785.0,Yes,16.0,8.0,Debit Card,12.0,29.0,6.0,31615.0,10.0,Accessories,1.21,True,22-06-2022
48.0,Female,Accessories,Winter,Rhode Island,Belt,13.0,3400.0,Yes,8.0,3.0,Cash,16.0,35.0,10.0,98071.0,8.0,Outerwear,3.38,True,10-03-2022
