customer_id,age,gender,category,season,location,item_purchased,store_visits_per_month,total_spending,online_shopping,membership_duration,discount_usage,preferred_payment_method,days_since_last_purchase,loyalty_points,average_basket_size,annual_income,purchase_frequency,preferred_product_category,satisfaction_score,cross_channel_shopping
3446,42,Female,Accessories,Fall,Florida,Hat,5,5999,No,16,8,Cash,12,70,8,102136,4,Footwear,1.63,TRUE
3447,51,Female,Footwear,Spring,Louisiana,Boots,14,2552,No,3,8,Credit Card,7,40,2,45241,8,Accessories,3.38,TRUE
3448,62,Female,Footwear,Fall,Arkansas,Sandals,10,9121,Yes,13,9,Credit Card,3,24,6,105138,8,Footwear,1.38,TRUE
3449,18,Female,Outerwear,Winter,Kentucky,Coat,6,9322,No,11,6,Cash,22,82,4,116497,1,Accessories,2.84,TRUE
3450,48,Female,Clothing,Spring,Kansas,Blouse,1,6551,No,3,9,Cash,20,48,4,78502,2,Outerwear,2.01,FALSE
3451,20,Female,Clothing,Spring,Vermont,Shorts,7,2918,No,13,10,Credit Card,6,65,1,118001,1,Clothing,4.5,TRUE
3452,32,Female,Clothing,Fall,Nevada,Blouse,19,2611,No,23,6,Mobile Wallet,29,78,5,88779,4,Footwear,4.69,FALSE
3453,26,Female,Outerwear,Spring,Oklahoma,Jacket,11,4097,Yes,1,4,Mobile Wallet,17,34,2,79897,3,Footwear,2.78,TRUE
3454,31,Female,Clothing,Winter,Alabama,Shirt,14,8756,No,1,6,Mobile Wallet,22,48,5,83199,4,Footwear,3.15,TRUE
3455,55,Female,Accessories,Fall,Louisiana,Handbag,10,725,No,2,3,Debit Card,10,83,8,74228,1,Outerwear,2.74,TRUE
3456,49,Female,Clothing,Fall,Ohio,T-shirt,5,823,No,19,7,Credit Card,9,42,6,58492,9,Clothing,3.14,TRUE
3457,42,Female,Clothing,Fall,Texas,Hoodie,9,4746,Yes,19,8,Credit Card,30,16,1,101134,3,Clothing,1.42,FALSE
3458,64,Female,Accessories,Summer,Maryland,Jewelry,14,3078,Yes,15,2,Cash,21,25,10,37299,3,Accessories,2.54,TRUE
3459,68,Female,Accessories,Spring,West Virginia,Jewelry,1,3676,No,13,8,Debit Card,18,58,9,52477,1,Outerwear,3.27,FALSE
3460,68,Female,Clothing,Fall,Ohio,Hoodie,2,1443,No,10,8,Debit Card,1,39,8,79100,6,Clothing,3.39,FALSE
3461,41,Female,Accessories,Spring,Indiana,Scarf,14,2368,Yes,15,8,Credit Card,21,59,10,33151,2,Outerwear,2.29,TRUE
3462,51,Female,Footwear,Spring,Wyoming,Shoes,5,131,No,1,8,Credit Card,10,0,4,111697,9,Accessories,4.23,FALSE
3463,44,Female,Clothing,Spring,Michigan,Jeans,18,6655,No,5,8,Credit Card,2,64,7,108248,10,Footwear,1.7,TRUE
3464,27,Female,Accessories,Fall,Maine,Jewelry,17,935,No,21,7,Debit Card,15,4,10,119652,2,Footwear,3.27,FALSE
3465,36,Female,Outerwear,Winter,Utah,Coat,1,3574,No,19,5,Mobile Wallet,2,94,1,53315,7,Footwear,4,FALSE
3466,19,Female,Accessories,Spring,Iowa,Backpack,1,7567,No,5,6,Debit Card,8,2,8,105982,6,Clothing,1.36,FALSE
3467,49,Female,Clothing,Summer,Maryland,Socks,13,3650,No,6,7,Debit Card,23,16,1,35053,7,Outerwear,3.3,TRUE
3468,18,Female,Accessories,Fall,Texas,Scarf,8,4927,No,17,7,Debit Card,9,23,7,67428,8,Outerwear,2.33,FALSE
3469,36,Female,Accessories,Winter,Ohio,Sunglasses,8,1442,No,24,8,Cash,22,72,4,47556,7,Accessories,3.32,FALSE
3470,36,Female,Clothing,Fall,North Dakota,Socks,3,6014,Yes,16,8,Debit Card,7,35,2,108708,3,Outerwear,1.89,TRUE
3471,19,Female,Outerwear,Summer,West Virginia,Coat,5,559,No,15,1,Cash,27,9,3,118188,9,Outerwear,1.46,FALSE
3472,43,Female,Footwear,Spring,North Carolina,Sandals,4,3945,Yes,16,9,Cash,20,72,2,113437,2,Accessories,1.17,FALSE
3473,31,Female,Clothing,Summer,Georgia,Blouse,4,6433,Yes,3,3,Cash,30,23,3,62179,6,Accessories,2.1,FALSE
3474,63,Female,Clothing,Spring,Kansas,Dress,10,5858,Yes,9,5,Cash,26,63,2,85955,9,Footwear,2.59,TRUE
3475,41,Female,Clothing,Winter,Maine,Pants,1,3478,Yes,9,6,Debit Card,18,30,10,63603,9,Outerwear,2.51,FALSE
3476,48,Female,Footwear,Spring,South Carolina,Sneakers,9,3498,No,4,4,Cash,6,44,9,65168,1,Footwear,2.81,TRUE
3477,68,Female,Footwear,Summer,South Carolina,Boots,18,5247,Yes,13,10,Debit Card,18,42,7,42323,6,Footwear,4.16,FALSE
3478,53,Female,Accessories,Spring,Kentucky,Handbag,12,2984,Yes,15,4,Mobile Wallet,22,11,7,39044,2,Footwear,4.61,TRUE
3479,36,Female,Accessories,Fall,Arizona,Handbag,10,5906,No,1,8,Cash,16,100,9,67427,9,Accessories,1.65,FALSE
3480,46,Female,Clothing,Summer,New York,Sweater,2,9752,Yes,15,5,Debit Card,9,12,9,30602,8,Accessories,4.75,FALSE
3481,21,Female,Footwear,Winter,New Hampshire,Sandals,4,1154,Yes,8,4,Cash,10,31,4,32299,7,Footwear,4.13,TRUE
3482,52,Female,Clothing,Summer,Ohio,Socks,3,2900,No,10,1,Mobile Wallet,26,10,1,83008,3,Clothing,2.49,TRUE
3483,66,Female,Accessories,Winter,Hawaii,Gloves,12,6236,No,18,10,Cash,10,35,6,39957,4,Accessories,4.71,TRUE
3484,19,Female,Clothing,Winter,Texas,Hoodie,5,7591,Yes,16,6,Debit Card,28,22,2,79574,2,Footwear,3.52,FALSE
3485,44,Female,Clothing,Fall,Illinois,Dress,17,8114,No,10,9,Cash,16,61,5,102527,2,Accessories,1.31,FALSE
3486,50,Female,Clothing,Winter,Massachusetts,Shirt,12,6393,No,19,3,Credit Card,24,51,2,107055,3,Clothing,3.44,TRUE
3487,51,Female,Clothing,Winter,North Carolina,Shorts,15,6947,No,13,5,Credit Card,1,62,8,52693,8,Footwear,3.37,TRUE
3488,25,Female,Footwear,Fall,West Virginia,Sandals,2,9995,No,2,3,Mobile Wallet,30,33,4,101362,10,Outerwear,3.53,FALSE
3489,62,Female,Clothing,Spring,Delaware,Sweater,1,4180,Yes,8,2,Credit Card,15,29,2,41815,9,Outerwear,2.43,FALSE
3490,48,Female,Clothing,Summer,Idaho,Dress,9,1725,Yes,10,1,Mobile Wallet,27,73,8,90530,2,Clothing,1.4,FALSE
3491,62,Female,Footwear,Spring,Oregon,Boots,9,2575,No,3,6,Credit Card,12,74,5,86195,7,Outerwear,4.9,FALSE
3492,22,Female,Clothing,Winter,Maine,Pants,14,3331,Yes,7,2,Debit Card,12,18,8,93290,4,Clothing,1.93,FALSE
3493,48,Female,Accessories,Fall,South Dakota,Gloves,7,4667,No,21,6,Debit Card,20,96,5,61528,1,Clothing,4.93,FALSE
3494,48,Female,Clothing,Winter,New Mexico,Pants,5,8771,No,24,3,Credit Card,29,96,9,84318,2,Accessories,3.92,TRUE
3495,62,Female,Accessories,Winter,Washington,Scarf,9,9450,No,23,3,Cash,6,69,4,114440,4,Footwear,4.78,FALSE
3496,24,Female,Clothing,Spring,Georgia,Shorts,8,9942,No,23,4,Mobile Wallet,16,67,3,54933,2,Accessories,4.51,TRUE
3497,39,Female,Footwear,Summer,Idaho,Shoes,20,363,Yes,21,2,Mobile Wallet,11,1,10,73977,6,Footwear,2.9,FALSE
3498,35,Female,Accessories,Spring,Colorado,Handbag,12,6306,Yes,13,10,Credit Card,27,70,5,81511,5,Clothing,4.38,TRUE
3499,47,Female,Footwear,Summer,Kentucky,Sandals,4,9326,Yes,9,8,Credit Card,10,80,9,39461,4,Outerwear,2.72,FALSE
3500,22,Female,Clothing,Fall,New Jersey,Socks,13,7379,No,11,9,Cash,15,16,3,109863,1,Outerwear,4.56,TRUE
3501,38,Female,Clothing,Fall,Oregon,Shirt,13,8123,Yes,19,3,Debit Card,12,5,2,34127,10,Accessories,3.71,FALSE
3502,53,Female,Footwear,Fall,Nebraska,Shoes,6,754,Yes,14,6,Mobile Wallet,7,95,5,71381,7,Footwear,4,FALSE
3503,31,Female,Accessories,Fall,Massachusetts,Backpack,5,1941,No,5,4,Cash,14,100,1,87596,6,Clothing,1.08,FALSE
3504,31,Female,Clothing,Spring,Nebraska,Shirt,14,1278,Yes,13,5,Debit Card,21,52,10,64827,3,Outerwear,2.37,TRUE
3505,65,Female,Accessories,Fall,Hawaii,Handbag,10,9402,No,3,9,Mobile Wallet,6,28,2,92254,3,Outerwear,1.58,FALSE
3506,48,Female,Accessories,Winter,Indiana,Jewelry,4,1253,Yes,23,6,Cash,28,7,4,89204,10,Clothing,1.3,FALSE
3507,18,Female,Clothing,Winter,Illinois,Shirt,5,8072,No,7,6,Credit Card,30,76,9,116082,7,Accessories,3.02,TRUE
3508,46,Female,Accessories,Spring,Colorado,Handbag,18,3515,No,12,2,Cash,17,58,6,65035,7,Footwear,2.06,TRUE
3509,52,Female,Clothing,Fall,Pennsylvania,Pants,7,7622,Yes,24,6,Mobile Wallet,16,94,7,76599,9,Outerwear,4.1,TRUE
3510,50,Female,Clothing,Winter,Ohio,T-shirt,11,9347,No,7,3,Mobile Wallet,15,52,8,116440,10,Clothing,2.4,TRUE
3511,49,Female,Footwear,Fall,Pennsylvania,Sneakers,11,7752,No,17,8,Credit Card,1,53,3,70312,10,Footwear,1.2,FALSE
3512,69,Female,Accessories,Summer,Mississippi,Jewelry,5,4640,No,18,1,Debit Card,1,100,4,114562,10,Footwear,2.75,FALSE
3513,36,Female,Clothing,Fall,Kentucky,Shirt,10,2730,Yes,9,9,Debit Card,25,79,6,42434,3,Outerwear,3.86,FALSE
3514,30,Female,Clothing,Spring,Alaska,Blouse,8,9250,No,17,10,Mobile Wallet,1,32,7,36804,4,Clothing,2.03,TRUE
3515,25,Female,Footwear,Winter,Georgia,Sneakers,13,420,No,13,3,Cash,12,77,9,59791,8,Clothing,2.4,FALSE
3516,19,Female,Clothing,Winter,South Dakota,Dress,11,9195,No,12,10,Credit Card,21,57,4,43588,9,Clothing,4.1,FALSE
3517,34,Female,Footwear,Summer,South Carolina,Boots,12,1697,No,15,6,Credit Card,19,84,5,87531,10,Outerwear,3.92,FALSE
3518,29,Female,Clothing,Winter,Tennessee,Skirt,18,7577,Yes,5,3,Mobile Wallet,15,17,9,108603,1,Clothing,1.86,TRUE
3519,50,Female,Clothing,Spring,Colorado,Shirt,11,3584,No,13,4,Credit Card,4,54,4,55070,1,Accessories,1.52,TRUE
3520,31,Female,Clothing,Winter,Wisconsin,Shorts,6,6194,No,19,7,Cash,16,3,1,53952,1,Footwear,2.24,FALSE
3521,41,Female,Accessories,Spring,Georgia,Hat,10,2533,No,21,6,Debit Card,13,5,4,56882,3,Clothing,3.66,FALSE
3522,52,Female,Footwear,Winter,Maryland,Shoes,5,9951,Yes,7,3,Credit Card,14,46,1,36216,8,Clothing,3.74,FALSE
3523,27,Female,Clothing,Spring,New Jersey,Pants,20,7620,No,5,9,Debit Card,15,39,10,66631,9,Footwear,2.87,FALSE
3524,49,Female,Accessories,Summer,Nevada,Backpack,1,4827,Yes,8,5,Debit Card,2,88,7,60027,4,Accessories,2.76,TRUE
3525,69,Female,Clothing,Summer,Michigan,Pants,18,9655,Yes,7,1,Mobile Wallet,16,8,6,68996,1,Clothing,2.6,TRUE
3526,45,Female,Accessories,Winter,Wyoming,Sunglasses,15,5625,Yes,16,6,Debit Card,10,11,9,91409,10,Clothing,1.43,FALSE
3527,20,Female,Clothing,Spring,Massachusetts,Sweater,18,4943,No,22,1,Cash,29,95,5,110595,6,Clothing,2.87,TRUE
3528,25,Female,Clothing,Spring,Washington,Blouse,2,2477,No,20,3,Cash,13,19,5,47395,5,Outerwear,1.74,FALSE
3529,38,Female,Accessories,Summer,Maine,Scarf,3,2986,Yes,22,2,Cash,5,26,8,62071,2,Accessories,4.69,FALSE
3530,55,Female,Clothing,Winter,Montana,T-shirt,4,1143,No,16,5,Cash,26,69,1,60230,9,Accessories,2.61,FALSE
3531,62,Female,Accessories,Spring,Oklahoma,Sunglasses,17,9968,Yes,12,1,Credit Card,12,89,9,90144,7,Outerwear,4.91,TRUE
3532,54,Female,Footwear,Winter,North Dakota,Shoes,15,6643,No,16,2,Credit Card,27,2,7,50913,5,Footwear,1.2,TRUE
3533,61,Female,Clothing,Fall,Connecticut,Pants,15,2861,Yes,9,7,Credit Card,27,8,5,34031,1,Accessories,1.55,FALSE
3534,50,Female,Footwear,Fall,Texas,Sneakers,17,363,No,16,4,Mobile Wallet,22,33,10,37016,10,Footwear,3.64,FALSE
3535,65,Female,Footwear,Fall,Delaware,Shoes,12,2185,Yes,1,3,Credit Card,29,73,9,31278,3,Accessories,2.96,FALSE
3536,68,Female,Clothing,Summer,Mississippi,Shorts,5,7864,No,9,3,Mobile Wallet,26,8,8,89325,6,Clothing,3.45,FALSE
3537,55,Female,Accessories,Spring,Minnesota,Handbag,17,690,No,21,3,Debit Card,11,96,8,34779,6,Footwear,3.59,TRUE
3538,57,Female,Accessories,Spring,Georgia,Handbag,13,1702,No,15,10,Debit Card,15,50,10,92072,7,Outerwear,4.05,TRUE
3539,56,Female,Footwear,Spring,Iowa,Shoes,5,689,Yes,12,10,Debit Card,17,70,2,105275,1,Clothing,3.99,FALSE
3540,29,Female,Accessories,Spring,New York,Jewelry,10,7373,Yes,11,2,Cash,8,8,3,55622,1,Footwear,2.47,FALSE
3541,24,Female,Clothing,Spring,Nevada,Shorts,7,2847,Yes,15,5,Mobile Wallet,12,95,5,40697,10,Outerwear,3.9,TRUE
3542,59,Female,Clothing,Winter,Virginia,Blouse,19,847,No,16,6,Credit Card,28,99,8,111659,2,Clothing,2.78,TRUE
3543,62,Female,Outerwear,Spring,Idaho,Coat,5,262,Yes,18,1,Mobile Wallet,26,15,7,88877,8,Outerwear,4.81,FALSE
3544,58,Female,Accessories,Winter,Colorado,Hat,8,3967,Yes,22,4,Debit Card,23,56,4,56511,2,Clothing,2.34,TRUE
3545,64,Female,Clothing,Fall,Wisconsin,Socks,6,4434,No,20,8,Credit Card,3,9,6,84938,1,Footwear,2.5,TRUE
3546,48,Female,Footwear,Spring,Connecticut,Sandals,7,2553,Yes,11,3,Credit Card,4,80,2,41500,10,Clothing,1.78,FALSE
3547,60,Female,Accessories,Summer,Kansas,Scarf,17,4537,Yes,19,6,Mobile Wallet,25,29,1,117313,8,Outerwear,2.46,TRUE
3548,52,Female,Accessories,Summer,Pennsylvania,Scarf,12,5871,Yes,12,7,Mobile Wallet,18,74,1,73098,2,Accessories,4.18,TRUE
3549,63,Female,Clothing,Fall,Utah,Blouse,15,6692,Yes,22,9,Mobile Wallet,18,41,1,62013,10,Clothing,2.45,TRUE
3550,44,Female,Clothing,Summer,Oregon,T-shirt,6,5692,No,20,7,Cash,30,14,6,89782,1,Clothing,4.72,FALSE
3551,63,Female,Footwear,Winter,West Virginia,Shoes,10,4779,No,5,6,Mobile Wallet,9,2,10,74704,10,Footwear,1.63,FALSE
3552,66,Female,Accessories,Spring,Montana,Gloves,7,9842,No,4,6,Debit Card,11,40,2,116394,2,Outerwear,2.79,FALSE
3553,22,Female,Accessories,Winter,Kentucky,Sunglasses,13,3056,No,5,3,Mobile Wallet,20,44,3,77869,1,Clothing,2.48,FALSE
3554,62,Female,Footwear,Spring,Minnesota,Shoes,6,6403,Yes,21,1,Credit Card,24,58,5,79738,8,Footwear,2.61,FALSE
3555,39,Female,Clothing,Spring,Louisiana,Dress,18,9591,No,17,8,Debit Card,24,67,9,43145,7,Clothing,3.36,TRUE
3556,25,Female,Clothing,Spring,Delaware,Blouse,15,7441,Yes,18,9,Credit Card,7,19,9,43725,10,Outerwear,3.78,FALSE
3557,70,Female,Clothing,Fall,Arizona,Sweater,9,1757,No,16,5,Credit Card,27,39,5,55758,3,Outerwear,3.6,TRUE
3558,52,Female,Outerwear,Summer,Nevada,Jacket,14,315,Yes,3,5,Cash,26,32,9,114277,3,Clothing,1.16,TRUE
3559,68,Female,Accessories,Summer,Alaska,Backpack,1,1100,Yes,13,8,Debit Card,20,56,5,105455,9,Clothing,4.6,FALSE
3560,18,Female,Clothing,Fall,Utah,Shorts,12,4530,No,14,4,Credit Card,4,41,8,57935,1,Outerwear,2.04,TRUE
3561,18,Female,Clothing,Fall,Kansas,Socks,7,4534,Yes,2,5,Debit Card,18,68,8,88450,4,Clothing,1.74,TRUE
3562,63,Female,Footwear,Spring,North Carolina,Sneakers,12,4999,Yes,8,2,Mobile Wallet,7,12,2,109001,7,Outerwear,4.65,FALSE
3563,47,Female,Footwear,Winter,Maryland,Sneakers,15,8358,No,21,8,Debit Card,2,38,3,73564,8,Clothing,4.3,FALSE
3564,43,Female,Clothing,Summer,Maine,Blouse,13,280,No,3,4,Credit Card,9,24,8,99552,1,Outerwear,4.73,FALSE
3565,60,Female,Accessories,Summer,Illinois,Gloves,19,9960,Yes,17,10,Credit Card,20,4,6,75435,7,Clothing,2.88,TRUE
3566,49,Female,Accessories,Spring,Pennsylvania,Handbag,4,4806,Yes,21,3,Debit Card,2,73,3,92089,8,Clothing,3.33,TRUE
3567,28,Female,Clothing,Spring,Alaska,Jeans,9,4384,No,14,6,Debit Card,26,48,8,104332,5,Footwear,4.15,FALSE
3568,32,Female,Accessories,Summer,New Mexico,Scarf,20,9258,No,23,4,Mobile Wallet,21,73,3,118364,7,Clothing,2.44,TRUE
3569,29,Female,Footwear,Spring,Arkansas,Sandals,12,2730,Yes,2,8,Debit Card,1,29,10,32465,8,Clothing,2.93,TRUE
3570,35,Female,Footwear,Fall,Alaska,Sandals,4,6299,No,5,5,Credit Card,1,58,7,35753,7,Accessories,1.14,FALSE
3571,23,Female,Clothing,Winter,Louisiana,Dress,8,7319,Yes,21,9,Debit Card,10,1,7,91373,2,Outerwear,2.51,FALSE
3572,70,Female,Clothing,Summer,North Dakota,Skirt,9,3250,Yes,23,8,Mobile Wallet,15,66,3,110103,1,Accessories,1.9,TRUE
3573,23,Female,Clothing,Spring,Rhode Island,Shorts,13,9984,Yes,11,8,Cash,11,13,2,54914,2,Clothing,3.97,TRUE
3574,43,Female,Clothing,Fall,Connecticut,Jeans,9,4911,Yes,10,4,Credit Card,11,77,10,54271,9,Accessories,2.01,FALSE
3575,29,Female,Clothing,Fall,New York,Socks,20,204,Yes,18,9,Credit Card,5,88,1,84573,4,Clothing,3.75,FALSE
3576,61,Female,Outerwear,Fall,Kentucky,Coat,7,2997,Yes,6,3,Debit Card,17,73,2,57310,10,Accessories,1.7,TRUE
3577,29,Female,Footwear,Spring,Maine,Boots,8,2793,Yes,22,1,Cash,17,24,2,105672,7,Accessories,1.05,FALSE
3578,66,Female,Accessories,Winter,Missouri,Belt,16,6654,No,14,9,Mobile Wallet,24,20,10,33217,4,Footwear,2.01,TRUE
3579,46,Female,Footwear,Winter,Georgia,Shoes,1,2899,Yes,1,6,Cash,22,66,6,37910,7,Clothing,4.08,TRUE
3580,34,Female,Accessories,Fall,Arizona,Scarf,12,3290,Yes,13,3,Credit Card,1,100,10,38388,4,Clothing,1.33,FALSE
3581,51,Female,Clothing,Summer,New Hampshire,Blouse,9,3448,Yes,15,4,Debit Card,4,67,5,77359,7,Footwear,2.61,FALSE
3582,26,Female,Clothing,Fall,Georgia,Dress,11,9865,Yes,6,10,Mobile Wallet,22,50,2,86162,8,Clothing,1.86,TRUE
3583,23,Female,Clothing,Summer,California,Shorts,12,6345,No,1,6,Cash,12,99,9,59471,8,Accessories,4.97,FALSE
3584,52,Female,Clothing,Summer,Arizona,Blouse,19,1566,Yes,9,5,Debit Card,15,4,1,49458,1,Accessories,4.65,TRUE
3585,39,Female,Footwear,Fall,Florida,Sneakers,2,6850,No,19,8,Cash,8,84,9,45570,5,Clothing,4.7,TRUE
3586,39,Female,Accessories,Winter,New York,Gloves,8,2683,No,21,10,Mobile Wallet,14,86,3,89191,6,Outerwear,2.77,TRUE
3587,33,Female,Clothing,Winter,Idaho,Hoodie,16,4943,No,24,2,Debit Card,10,72,2,75775,1,Footwear,4.32,TRUE
3588,33,Female,Clothing,Summer,Virginia,Sweater,7,7518,No,12,5,Cash,4,55,7,61533,1,Outerwear,3.48,TRUE
3589,23,Female,Accessories,Spring,Michigan,Sunglasses,17,1218,No,9,2,Mobile Wallet,7,73,6,61942,2,Clothing,3.66,FALSE
3590,31,Female,Accessories,Spring,New Hampshire,Belt,9,4560,Yes,2,9,Cash,10,14,4,116632,5,Clothing,2.63,FALSE
3591,27,Female,Clothing,Fall,South Dakota,Dress,19,6802,Yes,2,2,Cash,2,42,3,37120,4,Accessories,4.93,TRUE
3592,48,Female,Outerwear,Winter,South Dakota,Jacket,2,1602,No,5,9,Cash,14,84,8,93203,10,Footwear,2.71,TRUE
3593,61,Female,Footwear,Spring,New Jersey,Boots,9,1675,Yes,24,9,Debit Card,10,5,9,98397,4,Footwear,3.66,TRUE
3594,63,Female,Footwear,Spring,Wyoming,Sandals,8,7428,Yes,1,4,Credit Card,8,30,6,82543,10,Accessories,4.63,FALSE
3595,19,Female,Accessories,Summer,Alabama,Scarf,1,6562,No,3,3,Debit Card,25,11,2,114963,2,Footwear,2.08,TRUE
3596,21,Female,Clothing,Spring,South Dakota,Blouse,20,3738,No,9,6,Cash,16,23,1,34583,4,Outerwear,3.21,TRUE
3597,28,Female,Clothing,Spring,South Carolina,Hoodie,14,5378,Yes,4,8,Mobile Wallet,11,92,8,41434,8,Outerwear,2.15,FALSE
3598,29,Female,Accessories,Summer,New Mexico,Sunglasses,10,8463,Yes,2,4,Cash,5,35,3,100496,9,Accessories,4.88,TRUE
3599,23,Female,Clothing,Spring,Connecticut,Hoodie,11,9095,Yes,1,7,Credit Card,5,17,7,97105,7,Outerwear,3.59,FALSE
3600,37,Female,Accessories,Spring,Kansas,Scarf,5,1387,Yes,11,7,Cash,21,54,5,80868,4,Clothing,4.02,TRUE
3601,67,Female,Clothing,Spring,South Carolina,Dress,8,743,No,4,8,Cash,21,53,4,89606,9,Clothing,1.84,TRUE
3602,34,Female,Clothing,Summer,North Carolina,T-shirt,20,4199,No,2,1,Credit Card,21,99,1,119493,7,Outerwear,3.16,FALSE
3603,58,Female,Clothing,Summer,Wyoming,Skirt,7,1405,No,11,7,Debit Card,25,52,8,43232,2,Clothing,1.78,TRUE
3604,45,Female,Clothing,Spring,Louisiana,Jeans,12,5511,Yes,6,1,Debit Card,27,54,8,34298,7,Clothing,2.69,TRUE
3605,63,Female,Clothing,Fall,Louisiana,Hoodie,16,9624,No,17,8,Cash,13,81,10,61450,8,Accessories,1.11,FALSE
3606,68,Female,Clothing,Fall,Alabama,Jeans,17,7984,Yes,12,4,Debit Card,25,26,9,117482,10,Accessories,4.86,FALSE
3607,41,Female,Footwear,Fall,Minnesota,Sandals,19,4630,No,19,9,Credit Card,14,71,7,39025,8,Footwear,4.57,FALSE
3608,50,Female,Accessories,Fall,New Mexico,Hat,13,788,Yes,6,7,Mobile Wallet,20,27,7,32194,4,Clothing,2.07,TRUE
3609,24,Female,Accessories,Fall,Tennessee,Gloves,10,9062,No,3,7,Cash,8,98,4,85343,1,Footwear,3.54,FALSE
3610,21,Female,Clothing,Summer,New Mexico,Socks,17,7809,No,12,3,Mobile Wallet,23,89,9,65244,10,Accessories,2.45,FALSE
3611,18,Female,Outerwear,Fall,Texas,Jacket,7,1258,Yes,19,1,Debit Card,19,97,1,31810,2,Outerwear,1.5,FALSE
3612,63,Female,Clothing,Spring,Washington,T-shirt,10,449,Yes,23,6,Cash,23,10,5,66829,1,Clothing,4.51,TRUE
3613,47,Female,Footwear,Summer,Michigan,Sandals,11,6882,Yes,12,1,Debit Card,6,33,10,62597,2,Outerwear,4.6,TRUE
3614,58,Female,Accessories,Fall,Minnesota,Hat,13,7093,Yes,21,6,Credit Card,3,21,1,100033,5,Accessories,2.52,TRUE
3615,46,Female,Accessories,Spring,Delaware,Gloves,6,768,No,20,5,Credit Card,13,57,1,58321,7,Outerwear,3.64,FALSE
3616,35,Female,Clothing,Winter,California,Dress,4,1851,Yes,6,5,Credit Card,1,18,6,106132,9,Accessories,1.35,FALSE
3617,42,Female,Clothing,Winter,Wisconsin,Hoodie,19,2070,No,5,7,Debit Card,25,87,3,42521,3,Footwear,1.81,TRUE
3618,48,Female,Accessories,Fall,Kentucky,Belt,10,2887,Yes,20,10,Credit Card,2,0,6,58712,2,Footwear,3.92,FALSE
3619,28,Female,Accessories,Fall,Nevada,Gloves,4,1398,No,24,3,Debit Card,28,72,7,115266,2,Footwear,3.4,TRUE
3620,44,Female,Accessories,Winter,North Carolina,Scarf,7,7174,No,4,7,Debit Card,9,30,7,99739,4,Accessories,3.69,TRUE
3621,60,Female,Footwear,Summer,Louisiana,Sandals,4,888,Yes,9,6,Mobile Wallet,23,41,6,106524,4,Clothing,4.06,FALSE
3622,38,Female,Footwear,Summer,New Jersey,Sneakers,6,3869,Yes,19,7,Cash,8,43,3,59722,10,Accessories,4.01,TRUE
3623,46,Female,Clothing,Fall,Wisconsin,Dress,11,8102,No,18,4,Debit Card,26,41,7,42558,7,Clothing,1.52,TRUE
3624,39,Female,Accessories,Winter,Arkansas,Jewelry,15,2324,No,2,2,Debit Card,1,54,4,86092,4,Accessories,4.25,TRUE
3625,22,Female,Accessories,Fall,Texas,Hat,1,4069,No,16,4,Cash,26,87,3,50215,10,Accessories,1.08,TRUE
3626,44,Female,Accessories,Winter,Illinois,Scarf,18,5489,Yes,5,9,Credit Card,7,32,9,40948,4,Outerwear,2.73,FALSE
3627,69,Female,Clothing,Fall,Mississippi,Blouse,5,6711,No,13,4,Debit Card,22,52,5,41361,5,Outerwear,1.87,TRUE
3628,39,Female,Accessories,Winter,Delaware,Belt,1,8736,No,23,7,Debit Card,9,25,4,111659,1,Outerwear,1.02,FALSE
3629,53,Female,Clothing,Summer,Georgia,Blouse,8,7769,Yes,22,5,Debit Card,29,37,3,81424,9,Footwear,3.24,TRUE
3630,52,Female,Clothing,Summer,Kansas,T-shirt,5,4284,Yes,21,6,Cash,5,60,4,107939,4,Outerwear,3.11,FALSE
3631,65,Female,Accessories,Winter,Oklahoma,Hat,15,8621,Yes,24,3,Debit Card,22,19,8,114347,7,Footwear,1.36,TRUE
3632,48,Female,Accessories,Fall,New Jersey,Hat,2,3550,Yes,14,10,Cash,27,64,3,50246,2,Outerwear,4.95,FALSE
3633,27,Female,Footwear,Spring,Utah,Sneakers,5,2026,Yes,21,9,Credit Card,14,61,4,119247,4,Accessories,2.26,FALSE
3634,39,Female,Accessories,Spring,Montana,Gloves,14,2501,No,15,8,Credit Card,9,57,2,113572,6,Clothing,4.25,TRUE
3635,59,Female,Clothing,Winter,Ohio,Socks,4,336,No,17,2,Debit Card,4,100,9,67640,9,Accessories,2.65,FALSE
3636,52,Female,Footwear,Fall,Colorado,Sandals,12,4126,Yes,23,9,Credit Card,26,24,7,42646,5,Accessories,1.75,FALSE
3637,50,Female,Footwear,Summer,California,Sandals,2,2769,Yes,9,3,Debit Card,2,18,2,32609,3,Clothing,3.1,FALSE
3638,32,Female,Footwear,Winter,Utah,Boots,5,3582,Yes,4,10,Credit Card,29,48,3,52762,4,Accessories,2.27,TRUE
3639,40,Female,Accessories,Spring,Kansas,Backpack,16,3099,Yes,4,9,Mobile Wallet,16,56,2,32734,10,Accessories,4.46,FALSE
3640,26,Female,Outerwear,Summer,Illinois,Coat,4,5735,No,16,7,Mobile Wallet,25,60,10,70054,6,Footwear,3.27,TRUE
3641,47,Female,Accessories,Spring,Minnesota,Sunglasses,5,1643,Yes,16,3,Debit Card,26,60,6,31264,1,Clothing,2.25,FALSE
